ano,mes,dia,hora,quem,,onde,
2018,3,14,-,"Encerramento do evento ""Abertura de Safra de Cana - 2018/2019""",,Ribeirão Preto /SP,
2018,3,15,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República; Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República; Sérgio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República; General Carlos Alberto dos Santos Cruz, secretário executivo do ministério extraordinário da Segurança Pública",,Palácio do Planalto,
2018,3,15,-,Cerimônia de Anúncio de Retomada das Obras do BRT de Goiânia/GO,,Palácio do Planalto,
2018,3,15,-,"Deputada Tereza Cristina (DEM/MS), Presidente da Frente Parlamentar da Agropecuária - FPA e diretoria",,Palácio do Planalto,
2018,3,15,-,"Deputado Nilson Leitão (PSDB/MT), líder do PSDB na Câmara dos Deputados",,Palácio do Planalto,
2018,3,15,-,"Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados, Deputado Hugo Motta (MDB/PB), e Deputado Antônio Imbassahy (PSDB/BA)",,Palácio do Planalto,
2018,3,15,-,Cerimônia de Lançamento do Brasil Mais Jovem 2018,,Palácio do Planalto,
2018,3,15,-,"Francisco Escórcio, ex-Senador",,Palácio do Planalto,
2018,3,15,-,Deputado Darcísio Perondi (MDB/RS),,Palácio do Planalto,
2018,3,15,-,"Ricardo Barros, ministro de estado da Saúde",,Palácio do Planalto,
2018,3,15,-,Entrega de Troféus aos Vencedores do Prêmio Progredir,,Palácio do Planalto,
2018,3,16,-,Anúncio de Entrega de Títulos Urbanos e Rurais de Regularização Fundiária,,Caraguatatuba/SP,
2018,3,19,-,Sessão de Abertura do VIII Fórum Mundial da Água,,Palácio do Itamaraty,
2018,3,19,-,Foto oficial dos Chefes de Delegação,,Palácio do Itamaraty,
2018,3,19,-,"Almoço em homenagem aos Chefes de Delegação participantes do VIII Fórum Mundial da Água oferecido pelo Senhor Michel Temer, Presidente da República",,Palácio do Itamaraty,
2018,3,19,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Presidente da República de São Tomé e Príncipe, Evaristo do Espírito Santo Carvalho",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Primeiro-Ministro da República da Coreia, Nak- Yon Lee",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Presidente da República de Cabo Verde, Jorge Carlos de Almeida Fonseca",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Primeiro-Ministro do Reino do Marrocos, Saad Dine El Otomani",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Presidente da Hungria, János Áder",,Palácio do Planalto,
2018,3,19,-,"Audiência com Sua Alteza Imperial Príncipe Herdeiro do Japão, Naruhito",,Palácio do Planalto,
2018,3,19,-,"Audiência com o Primeiro-Ministro da República do Senegal, Mohammed Dionne",,Palácio do Planalto,
2018,3,19,-,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,3,19,-,"Ministra Grace Maria Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,3,19,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República",,Palácio do Planalto,
2018,3,19,-,"Eduardo Guardia, ministro interino da Fazenda; Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão; Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República; Jorge Rachid, secretário da Receita Federal; Ana Paula Vescovi, secretária do Tesouro Nacional; Mansueto Facundo de Almeida Junior, secretário de Acompanhamento Econômico do Ministério da Fazenda",,Palácio do Planalto,
2018,3,20,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Eduardo Guardia, ministro interino da Fazenda, Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão, Moreira franco, ministro-chefe da Secretaria Geral da Presidência da República, Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República; Deputado André Moura (PSC/SE), líder do Governo no Congresso; Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados, e Jorge Rachid, secretário da Receita Federal",,Palácio do Planalto,
2018,3,20,-,"Cerimônia oficial de chegada do Presidente da República da Colômbia, Senhor Juan Manuel Santos",,Palácio do Planalto,
2018,3,20,-,Reunião Ampliada,,Palácio do Planalto,
2018,3,20,-,"Reunião bilateral entre o Senhor Presidente da República e o Senhor Juan Manuel Santos, Presidente da República da Colômbia",,Palácio do Planalto,
2018,3,20,-,"Cerimônia de Assinatura de Atos, seguida de Declaração à Imprensa",,Palácio do Planalto,
2018,3,20,-,"Almoço em homenagem ao Senhor Juan Manuel Santos, Presidente da República da Colômbia, oferecido pelo Senhor Presidente da República",,Palácio Itamaraty,
2018,3,20,-,"Conferência Internacional ""O Poder do Investimento na Primeira Infância para o Desenvolvimento com Equidade""",,Brasília/DF,
2018,3,20,-,Deputado Fábio Ramalho (MDB/MG),,Palácio do Planalto,
2018,3,20,-,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados, Deputado André Moura (PSC/SE), líder do Governo no Congresso, e Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados",,Palácio do Planalto,
2018,3,20,-,"Marco Polo de Mello Lopes, Presidente Executivo do Instituto Aço Brasil e Conselho Diretor",,Palácio do Planalto,
2018,3,20,-,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República, e Gustavo Guedes, Advogado",,Palácio do Planalto,
2018,3,20,-,"Brian Alves Prado, advogado",,Palácio do Planalto,
2018,3,20,-,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,3,20,-,Deputado Beto Mansur (PRB/SP),,Palácio do Planalto,
2018,3,20,-,"Gustavo Rocha, ministro interino dos Direitos Humanos, e Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,3,20,-,Foto com Deputado Daniel Vilela (MDB/GO),,Palácio do Planalto,
2018,3,20,-,"Robson Braga de Andrade, Presidente da Confederação Nacional da Indústria (CNI); Deputado Laércio Oliveira, Vice-Presidente da Confederação Nacional do Comércio de Bens, Serviços e Turismo (CNC); Clésio Soares de Andrade, Presidente da Confederação Nacional do Transporte (CNT); Glaucio Binder, Presidente da Confederação Nacional de Comunicação Social (CNCOM); e Márcio Coriolano, Presidente da Confederação Nacional das Empresas de Seguros Gerais, Previdência Privada e Vida, Saúde Suplementar e Capitalização (CNseg)",,Palácio do Planalto,
2018,3,21,-,"General Silva e Luna, ministro interino da Defesa, Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República; Alt. Esq. Eduardo Bacellar Leal, Comandante da Marinha; General Exército Eduardo Dias da Costa Villas Bôas, Comandante do Exército, e Ten Brig Ar Nivaldo Luiz Rossatto, Comandante da Aeronáutica",,Palácio do Planalto,
2018,3,21,-,"Foto com Eduardo Pinho Moreira, governador de Santa Catarina, Deputado Rogério Peninha (MDB/SC), Acélio Casagrande, secretário de estado da Saúde de Santa Catarina",,Palácio do Planalto,
2018,3,21,-,"Foto com Manoel Júnior, vice-prefeito de João Pessoa",,Palácio do Planalto,
2018,3,21,-,"Tedros Adhanom Ghebreyesus, Diretor-Geral da Organização Mundial da Saúde; Mariângela Simão, diretora-geral assistente para acesso a medicamentos, vacinas e produtos farmacêuticos da Organização Mundial da Saúde (OMS); Maria Dolores Perez-Rosales, representante adjunta da OPAS/OMS no Brasil; Joaquin Molina, representante da OPAS/OMS no Brasil; Ricardo Barros, ministro de estado da Saúde, e Antônio Carlos Figueiredo Nardi, secretário executivo do Ministério da Saúde",,Palácio do Planalto,
2018,3,21,-,"Abílio Diniz, empresário",,Palácio do Planalto,
2018,3,21,-,"Samantha Meyer, conselheira da Itaipú Binacional",,Palácio do Planalto,
2018,3,21,-,"Torquato Jardim, ministro de estado da Justiça",,Palácio do Planalto,
2018,3,21,-,47ª Reunião do Conselho de Desenvolvimento Econômico e Social - CDES,,Palácio do Planalto,
2018,3,21,-,"Henrique Meirelles, ministro de estado da Fazenda, e Jorge Rachid, Secretário da Receita Federal",,Palácio do Planalto,
2018,3,21,-,"Mendonça Filho, ministro de estado da Educação, Senador José Agripino (DEM/RN), Deputado Rodrigo Garcia (DEM/SP), líder do Democratas na Câmara dos Deputados, Deputado Pauderney Avelino (DEM/AM), e Antônio Carlos Magalhães Neto, prefeito de Salvador/BA",,Palácio do Planalto,
2018,3,21,-,"Humberto Mota, Presidente e Chairman da Dufry do Brasil",,Palácio do Planalto,
2018,3,21,-,"Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados",,Palácio do Planalto,
2018,3,21,-,Partida para o Rio de Janeiro/RJ,,Brasília/DF,
2018,3,21,-,Reunião com o Comando da Intervenção Federal do Rio de Janeiro,,Rio de Janeiro/RJ,
2018,3,22,-,"Eliseu Padilha, ministro de estado chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de estado chefe da Secretária-Geral da Presidência da República, Carlos Marun, ministro de estado chefe da Secretaria de Governo da Presidência da República, Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Jaburu,
2018,3,22,-,Senador Fernando Bezerra (MDB/PE),,Palácio do Planalto,
2018,3,22,-,"Senador Romero Jucá (MDB/RR), líder do Governo no Senado",,Palácio do Planalto,
2018,3,22,-,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,3,22,-,"Foto com Edvaldo Brito, vereador de Salvador/BA",,Palácio do Planalto,
2018,3,22,-,"José Sarney Filho, ministro de estado do Meio Ambiente, e Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República",,Palácio do Planalto,
2018,3,22,-,"Ministro Ilan Goldfajn, Presidente do Banco Central do Brasil e Carolina de Assis Barros, Banco Central do Brasil",,Palácio do Planalto,
2018,3,22,-,Senador Eduardo Braga (MDB/AM),,Palácio do Planalto,
2018,3,22,-,Deputado Fábio Faria (PSD/RN),,Palácio do Planalto,
2018,3,22,-,"Ricardo Barros, ministro de Estado da Saúde",,Palácio do Planalto,
2018,3,22,-,"Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações",,Palácio do Planalto,
2018,3,22,-,"Osmar Terra, ministro de Estado do Desenvolvimento Social",,Palácio do Planalto,
2018,3,22,-,Fórum dos Governadores do Consórcio Brasil Central,,Palácio do Itamaraty,
2018,3,23,-,Partida de Brasília para Petrolina/PE,,Brasília/DF,
2018,3,23,-,Cerimônia de Inauguração do Projeto de Irrigação Baixio de Irecê,,Xique-Xique/BA,BA
2018,3,23,-,"Stefan Ketter, Presidente para a América Latina da FCA e Davide Mele, Presidente Adjunto para a América Latina da FCA",,Goiana/PE,PE
2018,3,23,-,Visita à planta industrial da Fiat Chrysler Automobiles - FCA,,Goiana/PE,PE
2018,3,23,-,Visita à fábrica de hemoderivados da Hemobrás,,Goiana/PE,PE
2018,3,23,-,Cerimônia de Anúncio de Investimentos para Retomada das Obras da Fábrica da Hemobrás,,Goiana/PE,PE
2018,3,23,-,Chegada a Brasília,,Brasília/DF,
2018,3,26,-,"Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Planalto,
2018,3,26,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados",,Palácio do Planalto,
2018,3,26,-,"Antonio Lavareda, cientista político e Elsinho Mouco, publicitário",,Palácio do Planalto,
2018,3,26,-,"Deputado Rodrigo Maia, presidente da Câmara dos Deputados",,Palácio do Planalto,
2018,3,26,-,"Blairo Maggi, ministro de Estado da Agricultura, Pecuária e Abastecimento",,Palácio do Planalto,
2018,3,26,-,Partida para São Paulo/SP,,Brasília/DF,
2018,3,26,-,Reunião da FECOMERCIO-SP,,São Paulo/SP,
2018,3,27,-,"Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados",,Palácio do Jaburu,
2018,3,27,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República, e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,3,27,-,"Deputado Laércio Oliveira (SD/SE) e Luiz Gil Siuffo Pereira, Vice-Presidente da CNC",,Palácio do Planalto,
2018,3,27,-,Deputada Dulce Miranda (MDB/TO),,Palácio do Planalto,
2018,3,27,-,Cerimônia de abertura da segunda fase do Processo Seletivo Avançar Cidades - Saneamento,,Palácio do Planalto,
2018,3,27,-,"Raul Jungmann, ministro extraordinário da Segurança Pública, Senador Eunício Oliveira, Presidente do Senado e Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,3,27,-,Deputado Ronaldo Nogueira (PTB/RS),,Palácio do Planalto,
2018,3,27,-,"Paulo Rabello de Castro, Presidente do Banco Nacional de Desenvolvimento (BNDES)",,Palácio do Planalto,
2018,3,27,-,"Denis Rosenfield, cientista político",,Palácio do Planalto,
2018,3,27,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Fernando Coelho Filho, ministro de estado de Minas e Energia; Gustavo Rocha, ministro interino dos Direitos Humanos, e Senador Fernando Bezerra Coelho (MDB/PE)",,Palácio do Planalto,
2018,3,27,-,"Pedro Parente, Presidente da Petrobras",,Palácio do Planalto,
2018,3,27,-,Senador Ataídes Oliveira (PSDB/TO),,Palácio do Planalto,
2018,3,27,-,Cerimônia de Entrega de Insígnias da Ordem do Mérito Médico,,Palácio do Planalto,
2018,3,27,-,"Fátima Pelaes, Secretária Especial de Políticas para Mulheres",,Palácio do Planalto,
2018,3,27,-,"Maurício Quintella, Ministro dos Transportes, Portos e Aviação Civil, e ex-Deputado Valdemar Costa Neto",,Palácio do Planalto,
2018,3,27,-,"Henrique Meirelles, ministro de estado da Fazenda",,Palácio do Planalto,
2018,3,27,-,Deputado Paulo Abi-Ackel (PSDB/MG),,Palácio do Planalto,
2018,3,27,-,"Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,3,27,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, Henrique Meirelles, ministro de estado da Fazenda, Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão, Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República, Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República, e Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,3,27,-,Deputado Bonifácio de Andrada (PSDB/MG) e Deputado Fábio Ramalho (MDB/MG),,Palácio do Planalto,
2018,3,27,-,Deputada Tereza Cristina (DEM/MS),,Palácio do Planalto,
2018,3,28,-,"Luiz Fux, ministro do Supremo Tribunal Federal e Ministra Grace Mendonça, Advogada-Geral da União",,Palácio do Planalto,
2018,3,28,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, Mendonça Filho, ministro de estado da Educação, e Senador José Agripino Maia (DEM/RN)",,Palácio do Planalto,
2018,3,28,-,Cerimônia de Liberação de Recursos para o Programa Mais Alfabetização,,Palácio do Planalto,
2018,3,28,-,Deputado Beto Mansur (PRB/SP) e Deputado Carlos Melles (DEM/MG),,Palácio do Planalto,
2018,3,28,-,"Aloysio Nunes, Ministro de Estado das Relações Exteriores",,Palácio do Planalto,
2018,3,28,-,Deputado Pauderney Avelino (DEM/AM),,Palácio do Planalto,
2018,3,28,-,"Senador Ciro Nogueira (PP/PI), Presidente do Partido Progressista, e Deputado Aguinaldo Ribeiro (PP/PB), Líder do Governo na Câmara dos Deputados",,Palácio do Planalto,
2018,3,28,-,Senador Pedro Chaves (PRB/MS),,Palácio do Planalto,
2018,3,28,-,"Senador Ciro Nogueira (PP/PI), Presidente do Partido Progressista, e Deputado Aguinaldo Ribeiro (PP/PB), Líder do Governo na Câmara dos Deputados, e Deputado Arthur Maia (PPS/BA)",,Palácio do Planalto,
2018,3,28,-,"Maurício Quintella, ministro de estado dos Transportes, Portos e Aviação Civil; Valter Casimiro Silveira, Diretor Geral do DNIT, ex-Deputado Valdemar Costa Neto, Deputado José Rocha (PR/BA), e Herbert Drummont, Secretário de Política e Integração do Ministério dos Transportes",,Palácio do Planalto,
2018,3,28,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República, e Deputado André Moura (PSC/SE), líder do Governo no Congresso",,Palácio do Planalto,
2018,3,28,-,"Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República; Deputado André Moura (PSC/SE), líder do Governo no Congresso; Deputada Tereza Cristina (DEM/MS), Presidente da Frente Parlamentar da Agropecuária; Deputado Adilton Sachetti (PRB/MT); Deputado Covatti Filho (PP/RS); Deputado Sergio Souza (MDB/PR); Deputado Nelson Marquezelli (PTB/SP); Deputado Celso Maldaner (MDB/SC); Deputado Carlos Melles (DEM/MG); Deputado Geraldo Resende (PSDB/MS); Deputado Professor Victório Galli (PSL/MT)",,Palácio do Planalto,
2018,3,28,-,"Torquato Jardim, ministro de estado da Justiça, e Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,3,29,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Jaburu,
2018,3,29,-,Partida para Vitória/ES,,Base Aérea de Brasília,
2018,3,29,-,Cerimônia de Inauguração do Novo Aeroporto de Vitória,,Vitória/ES,ES
2018,3,29,-,Chegada a Brasília,,Base Aérea de Brasília,
2018,3,29,-,Deputado Darcísio Perondi (MDB/RS),,Palácio do Planalto,
2018,3,29,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, Henrique Meirelles, ministro de Estado da Fazenda, Dyogo Oliveira, ministro de estado do Planejamento, Desenvolvimento e Gestão, Gustavo Rocha, ministro interino dos Direitos Humanos, Sergio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República, e Jorge Rachid, Secretário da Receita Federal",,Palácio do Planalto,
2018,4,2,-,"Senador Ciro Nogueira, presidente do Partido Progressista, e Deputado Aguinaldo Ribeiro (PP/PB), líder do Governo na Câmara dos Deputados",,Palácio do Planalto,
2018,4,2,-,"Cerimônia de posse do ministro de estado da Saúde, Gilberto Occhi; do ministro de estado dos Transportes, Portos e Aviação Civil, Valter Casimiro Silveira, e do presidente da Caixa Econômica Federal, Nelson Antônio de Souza",,Palácio do Planalto,
2018,4,2,-,Deputado Valtenir Pereira (PSB/MT),,Palácio do Planalto,
2018,4,2,-,"Ives Gandra Filho, ministro do Tribunal Superior do Trabalho",,Palácio do Planalto,
2018,4,2,-,"Gustavo Rocha, ministro interino dos Direitos Humanos, e Senador Romero Jucá (MDB/RR), líder do Governo no Senado",,Palácio do Planalto,
2018,4,2,-,"Senador Eunício Oliveira, Presidente do Senado",,Palácio do Planalto,
2018,4,2,-,"Ministra Grace Maria Mendonça, Advogada Geral da União",,Palácio do Planalto,
2018,4,2,-,Palestra aos Participantes do Fórum Econômico Brasil-Países Árabes,,São Paulo/SP,
2018,4,2,-,Cerimônia de abertura do 62º Congresso Estadual de Municípios,,Santos/SP,
2018,4,3,-,Ato de Filiação do Ministro Henrique Meirelles,,Brasília/DF,
2018,4,3,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Gustavo Rocha, ministro interino dos Direitos Humanos; Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República, e Sérgio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República",,Palácio do Planalto,
2018,4,3,-,Reunião com as Bancadas do Norte e Nordeste,,Palácio do Planalto,
2018,4,3,-,"Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Planalto,
2018,4,3,-,"Gilberto Occhi, ministro de Estado da Saúde; Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República; Deputado Andre Moura (PSC/SE), líder do Governo no Congresso Nacional, e Deputado Arthur Lira (PP/AL)",,Palácio do Planalto,
2018,4,3,-,Discussão de pauta do REFIS da Micro e Pequena Empresa,,Palácio do Planalto,
2018,4,3,-,Agentes Comunitários de Saúde,,Brasília/DF,
2018,4,3,-,"Senador Vicentinho Alves (PR/TO), líder do Partido da República no Senado Federal; Senador Cidinho Santos (PR/MT); Senador Gladson Cameli (PP/AC); Senador Ivo Cassol (PP/RO), Senador José Medeiros (PODEMOS/MT), e Senador Valdir Raupp (PMDB/RO)",,Palácio do Planalto,
2018,4,3,-,"Deputada Dulce Miranda (MDB/TO) e Marcelo Miranda, ex-governador do estado do Tocantins",,Palácio do Planalto,
2018,4,3,-,"Sérgio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República e Denis Rosenfield, cientista político",,Palácio do Planalto,
2018,4,3,-,"Deputado Cleber Verde (PRB/MA); Deputado Celso Russomano (PRB/SP); e Marcos Pereira, ex-ministro de estado da Indústria, Comércio Exterior e Serviços",,Palácio do Planalto,
2018,4,3,-,"Fernando Coelho Filho, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,3,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,4,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Senador Jader Barbalho (PA/MDB)",,Palácio do Planalto,
2018,4,4,-,"Gustavo Rocha, ministro interino dos Direitos Humanos; Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República; Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados, e Deputado Herculano Passos (PSD/SP)",,Palácio do Planalto,
2018,4,4,-,"Torquato Jardim, ministro de estado da Justiça, e Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República",,Palácio do Planalto,
2018,4,4,-,Cerimônia de Sanção da Lei que Flexibiliza o Horário de Transmissão da Voz do Brasil,,Palácio do Planalto,
2018,4,4,-,Deputado Paulo Abi-Ackel (PSDB/MG),,Palácio do Planalto,
2018,4,4,-,"Deputado José Rocha (PR/BA), líder do Partido da República na Câmara dos Deputados, e Deputado Milton Monti (PR/SP)",,Palácio do Planalto,
2018,4,4,-,"Sérgio Etchegoyen, ministro-chefe do Gabinete de Segurança Institucional da Presidência da República, e Denis Rosenfield, cientista político",,Palácio do Planalto,
2018,4,4,-,"Aloysio Nunes, ministro de estado das Relações Exteriores",,Palácio do Planalto,
2018,4,4,-,"Reunião dos conselhos deliberativos da Sudam, Sudene e Sudeco",,Palácio do Planalto,
2018,4,4,-,Deputado Fábio Ramalho (MDB/MG),,Palácio do Planalto,
2018,4,4,-,Senador Aécio Neves (PSDB/MG),,Palácio do Planalto,
2018,4,4,-,"Deputado Cleber Verde (PRB/MA), Deputado Celso Russomano (PRB/SP), Deputado Márcio Marinho (PRB/BA), e Marcos Pereira, ex-ministro de estado da Indústria, Comércio Exterior e Serviços",,Palácio do Planalto,
2018,4,4,-,"Henrique Meirelles, ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,4,-,"Helder Barbalho, ministro de Estado da Integração Nacional, e Antonio de Pádua de Deus Andrade, Secretário de Infraestrutura Hídrica do Ministério da Integração Nacional",,Palácio do Planalto,
2018,4,5,-,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República, e Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Planalto,
2018,4,5,-,"Marx Beltrão, ministro de estado do Turismo; Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República; Carlos Marun, ministro-chefe da Secretaria de Governo da Presidência da República, e Deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados",,Palácio do Planalto,
2018,4,5,-,Grupo de Notáveis do Comitê de Cooperação Japão-Brasil,,Palácio do Planalto,
2018,4,5,-,"Aloysio Nunes, ministro de estado das Relações Exteriores",,Palácio do Planalto,
2018,4,5,-,"Foto com Senador Aécio Neves (PSDB/MG), Carlos Rubens Doné, Diretor de Mercado Rádio Itatiaia, e Emanuel Soares Carneiro, Diretor Presidente Rede Itatiaia",,Palácio do Planalto,
2018,4,5,-,"Mendonça Filho, ministro de Estado da Educação e Raul Cutait, Membro da Academia Nacional de Medicina",,Palácio do Planalto,
2018,4,5,-,Lançamento da Política de Redefinição da Formação Médica no País e Novas Regras para a Oferta de Cursos de Graduação em Medicina,,Palácio do Planalto,
2018,4,5,-,Cerimônia de Erradicação Plena da Aftosa no Brasil e Lançamento do Selo Brasil Livre de Aftosa,,Brasília/DF,
2018,4,5,-,"General Joaquim Silva e Luna, ministro de Estado interino da Defesa; Sergio Etchegoyen, ministro de Estado chefe do Gabinete de Segurança Institucional da Presidência da República, e General Walter Souza Braga Netto, Interventor Federal no estado do Rio de Janeiro",,Palácio do Planalto,
2018,4,5,-,Senador Davi Alcolumbre (DEM/AP),,Palácio do Planalto,
2018,4,5,-,"Fernando Coelho Filho, ministro de Estado de Minas e Energia",,Palácio do Planalto,
2018,4,5,-,"Gustavo Rocha, ministro interino dos Direitos Humanos e ministro Raimundo Carreiro, presidente do Tribunal de Contas da União",,Palácio do Planalto,
2018,4,5,-,Senadora Rose de Freitas (MDB/ES),,Palácio do Planalto,
2018,4,5,-,"José Sarney Filho, ministro de Estado do Meio Ambiente e Alfredo Sirkis, Coordenador Executivo do Fórum Brasileiro de Mudanças Climáticas",,Palácio do Planalto,
2018,4,5,-,"Foto com deputado Mauro Pereira (MDB/RS) e Humberto Valério Tomé, empresário",,Palácio do Planalto,
2018,4,5,-,"Raul Jungmann, ministro extraordinário da Segurança Pública",,Palácio do Planalto,
2018,4,6,-,"Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Planalto,
2018,4,6,-,"Henrique Meirelles, ministro de Estado da Fazenda",,Palácio do Planalto,
2018,4,6,-,"Tenente-Brigadeiro do Ar Nivaldo Rossato, comandante da Aeronáutica",,Palácio do Planalto,
2018,4,6,-,"Osmar Terra, ministro de Estado do Desenvolvimento Social",,Palácio do Planalto,
2018,4,6,-,Partida para Salvador/BA,,Base Aérea de Brasília,BA
2018,4,6,-,Chegada a Salvador,,NaN,BA
2018,4,6,-,"Solenidade de posse das diretorias da FIEB e CIEB 2018-2022, evento de comemoração pelos 70 anos da FIEB e do SESI-BA",,Salvador/BA,BA
2018,4,7,-,Painel de Honra do III Simpósio Nacional de Varejo e Shopping,,Foz do Iguaçu/PR,PR
2018,4,9,-,Cerimônia de transmissão do cargo de Presidente do BNDES,,Rio de Janeiro/RJ,RJ
2018,4,9,-,"Eliseu Padilha, ministro de Estado chefe da Casa Civil da Presidência da República; Moreira Franco, ministro de Estado chefe da Secretaria-Geral da Presidência da República; Carlos Marun, ministro de Estado chefe da Secretaria de Governo da Presidência da República; deputado Baleia Rossi (MDB/SP), líder do MDB na Câmara dos Deputados, e deputado Darcísio Perondi (MDB/RS)",,Palácio do Planalto,
2018,4,9,-,"Eduardo Guardia, ministro interno da Fazenda; Carlos Affonso D’Albuquerque, CEO global da Valid, Sdney Levy, presidente do Conselho de Administração da Valid; e Murillo de Aragão, cientista político",,Palácio do Planalto,
2018,4,9,-,Deputado Pauderney Avelino (DEM/AM),,Palácio do Planalto,
2018,4,9,-,"Gustavo Rocha, ministro interino dos Direitos Humanos",,Palácio do Planalto,
2018,4,9,-,Deputado Osmar Terra (MDB/RS) e deputado Victor Mendes (PSD/MA),,Palácio do Planalto,
2018,4,9,-,"Antônio Andrade, vice-governador do estado de Minas Gerais",,Palácio do Planalto,
2018,4,10,-,"Marcos Pereira, ex-ministro de Estado da Indústria, Comércio Exterior e Serviço",,Palácio do Planalto,
