ano,mes,dia,hora,quem,onde,,
2017,8,3,17:00,"Deputado Cleber Verde (PRB/MA), Deputada Rosangela Gomes (PRB/RJ) e Flavio Britto, advogado","
Palácio do Planalto",,
2017,8,3,17:20,Senador Davi Alcolumbre (DEM/AP) e Senador Garibaldi Alves (PMDB/RN),"
Palácio do Planalto",,
2017,8,3,17:40,Senador José Serra (PSDB/SP),"
Palácio do Planalto",,
2017,8,3,18:00,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,3,18:30,"Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão e Deputado André Moura (PSC/SE)","
Palácio do Planalto",,
2017,8,3,19:00,Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,8,3,19:30,Grace Mendonça - Advogada-Geral da União,"
Palácio do Planalto",,
2017,8,3,20:00,Deputado Aníbal Gomes (PMDB/CE),"
Palácio do Planalto",,
2017,8,4,10:00,Despachos internos,"
Palácio do Planalto",,
2017,8,4,12:00,"Ronaldo Nogueira, Ministro de Estado do Trabalho","
Palácio do Planalto",,
2017,8,4,13:00,"Murilo Aragão, cientista político","
Palácio do Planalto",,
2017,8,4,14:30,"João Augusto Nardes, ministro do Tribunal de Contas da União","
Palácio do Planalto",,
2017,8,4,15:00,"Torquato Jardim, ministro de Estado da Justiça e Segurança Pública","
Palácio do Planalto",,
2017,8,6,11:00,Despacho Interno,"
Palácio do Planalto",,
2017,8,6,12:00,"Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República, Antonio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República e Rodrigo Maia, presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,8,6,13:30,"Senador Eunício Oliveira, presidente do Senado Federal","
Palácio do Planalto",,
2017,8,6,14:00,"Henrique Meirelles, ministro da Fazenda","
Palácio do Planalto",,
2017,8,7,10:00,Cerimônia de assinatura do Protocolo de Intenções entre o Ministério da Defesa e a Prefeitura de São Paulo para a criação do Parque Campo de Marte,"
Prefeitura de São Paulo/SP",,
2017,8,7,12:00,Almoço na Editora 3,"
São Paulo/SP",,
2017,8,7,15:30,Abílio Diniz,"
São Paulo/SP",,
2017,8,7,17:00,"Paulo Rabello de Castro, presidente do Banco Nacional de Desenvolvimento Econômico e Social - BNDES","
São Paulo/SP",,
2017,8,8,11:00,Visita à Expofenabrave,"
São Paulo/SP",,
2017,8,8,11:30,Cerimônia de abertura do 27º Congresso & ExpoFenabrave,"
São Paulo/SP",,
2017,8,8,14:30,Cerimônia de Lançamento do PRODULOTE - Produção de Lotes Urbanizados,"
São Paulo/SP",,
2017,8,8,16:30,Partida para Brasília,"
São Paulo/SP",,
2017,8,8,17:50,Chegada a Brasília,"
Base Aérea de Brasília",,
2017,8,8,18:00,"João Henrique de Almeida Sousa, presidente do Conselho Nacional do SESI e prefeitos do Piauí","
Palácio do Planalto",,
2017,8,8,18:10,"Raul Jungmann, ministro da Defesa; Sergio Etchegoyen, Ministro do Gabinete de Segurança Institucional e Marcos Galvão, secretário-geral do Ministério das Relações Exteriores","
Palácio do Planalto",,
2017,8,8,19:00,"Marcos Pereira, Ministro de Estado da Indústria, Comércio Exterior e Serviços","
Palácio do Planalto",,
2017,8,8,20:00,"Deputado Abel Mesquita Júnior (DEM/RR), deputado Alfredo Kaefer (PSL/PR), deputado João Carlos Bacelar (PR/BA), deputado Jorge Tadeu Mudalen (DEM/SP), deputado Missionário José Olímpio (DEM/SP), deputado Júlio César (PSD/PI), deputado Leonardo Quintão (PMDB/MG), deputado Luiz Carlos Hauly (PSDB/PR), deputado Luciano Ducci (PSB/PR), deputado Newton Cardoso Júnior (PMDB/MG), deputado Marcos Soares (DEM/RJ) e deputado Renato Andrade (PP/MG)","
Palácio do Planalto ",,
2017,8,8,20:30,Deputado Beto Mansur (PRB/SP),"
Palácio do Planalto ",,
2017,8,8,21:00,Deputado Fábio Ramalho (PMDB/MG),"
Palácio do Planalto ",,
2017,8,8,21:20,"Osmar Terra, ministro de Estado do Desenvolvimento Social","
Palácio do Planalto ",,
2017,8,8,22:00,"Raquel Dodge, Subprocuradora-Geral da República","
Palácio do Jaburu",,
2017,8,9,08:30,Partida para Rio de Janeiro/RJ,"
Base Aérea de Brasília",,
2017,8,9,09:50,Chegada ao Rio de Janeiro,"
Rio de Janeiro/RJ",RJ,
2017,8,9,10:30,Solenidade de Abertura da XXXVI edição do Encontro Nacional de Comércio Exterior - ENAEX 2017,"
Rio de Janeiro/RJ",RJ,
2017,8,9,11:50,Partida do Rio de Janeiro para Brasília,"
Rio de Janeiro/RJ",RJ,
2017,8,9,13:10,Chegada a Brasília,"
Base Aérea de Brasília",,
2017,8,9,14:00,"Deputado Sergio Souza (PMDB/PR) e Orlando Pessuti, ex-governador do Paraná","
Palácio do Planalto",,
2017,8,9,15:30,"Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão; Eliseu Padilha, Ministro-Chefe da Casa Civil da Presidência da República; Wellington Moreira Franco, Ministro de Estado Chefe da Secretaria-Geral da Presidência da República; Henrique Meirelles, Ministro de Estado da Fazenda; Senador Romero Jucá (PMDB/RR), Líder do Governo no Senado Federal","
Palácio do Planalto ",,
2017,8,9,17:00,"Walter Longo, presidente do Grupo Abril ","
Palácio do Planalto ",,
2017,8,9,17:30,"Deputado Paulinho da Força (SD/SP); João Carlos Gonçalves -  Juruna, secretário-geral da Força Sindical; e Sergio Luiz Leite, primeiro-secretário da Força Sindical","
Palácio do Planalto ",,
2017,8,9,18:10,"Deputado Franklin (PP/MG); Deputado Missionário José Olímpio (DEM/SP); Deputado Francisco Floriano (DEM/RJ); Deputado Cajar Nardes (PR/RS); e Gilberto Kassab, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações","
Palácio do Planalto",,
2017,8,9,18:30,"Deputado Francisco Floriano (DEM/RJ), Deputado Pastor Luciano Braga (PRB/BA) e Missionário RR Soares","
Palácio do Planalto",,
2017,8,9,19:00,"Deputado José Rocha (PR/BA), Deputado Milton Monti (PR/SP) e Valdemar Costa Neto","
Palácio do Planalto",,
2017,8,10,10:00,Assinatura de Acordos de Cooperação entre a AGU e Procuradorias-Gerais dos Estados e Distrito Federal,"
Brasília/DF",,
2017,8,10,11:00,Deputado Mauro Pereira (PMDB/RS),"
Palácio do Planalto",,
2017,8,10,11:30,"Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,10,12:00,"Eliseu Padilha, Ministro-Chefe da Casa Civil da Presidência da República; Henrique Meirelles, Ministro de Estado da Fazenda; Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão; Moreira Franco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da Presidência da República;  Eunício Oliveira, presidente do Senado Federal; Rodrigo Maia, presidente da Câmara dos Deputados; senador Romero Jucá (PMDB/RR), líder do governo no Congresso Nacional; deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; deputado Lelo Coimbra (PMDB/ES), líder da maioria na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,10,14:30,Senador Aécio Neves (PSDB/MG),"
Palácio do Planalto",,
2017,8,10,15:00,Cerimônia de Anúncio de Distribuição dos Resultados do FGTS,"
Palácio do Planalto",,
2017,8,10,16:00,"Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,10,16:30,"Deputado Alceu Moreira (PMDB/RS); Deputado Darcisio Perondi (PMDB/RS); Deputado Jones Martins (PMDB/RS); Deputado José Fogaça (PMDB/RS); Deputado Mauro Pereira (PMDB/RS); Henrique Meirelles, ministro da Fazenda; Luis Antônio Bins, Secretário Adjunto da Secretaria da Fazenda do Rio Grande do Sul; e Flávio Pompermayer, Diretor da Junta Financeira da Secretaria da Fazenda do Rio Grande do Sul","
Palácio do Planalto",,
2017,8,10,18:00,"Amilcare Dallevo Jr., presidente da RedeTV; Marcelo de Carvalho, vice-presidente da RedeTV; e Alexandre Parola, Porta-Voz da Secretaria de Comunicação Social da Presidência da República","
Palácio do Planalto",,
2017,8,10,18:30,Senador Ciro Nogueira (PP/PI),"
Palácio do Planalto",,
2017,8,11,06:00,Partida para Sinop/MT,"
Brasília/DF",,
2017,8,11,06:25,Chegada a Sinop/MT,"
Sinop/MT",MT,
2017,8,11,07:30,Abertura da Colheita do Algodão,"
Fazenda Cortezia - Lucas do Rio Verde/MT",MT,
2017,8,11,09:00,Cerimônia de inauguração da Usina de Etanol de Milho da FS Bioenergia,"
Lucas do Rio Verde/MT",MT,
2017,8,11,13:00,Partida para São Paulo/SP,"
Sinop/MT",MT,
2017,8,11,15:05,Chegada a São Paulo/SP,"
São Paulo/SP",SP,
2017,8,11,15:30,Senador Tasso Jereissati (PSDB/CE) e Abílio Diniz,"
São Paulo/SP",SP,
2017,8,12,15:30,"Raul Jungmann, Ministro da Defesa e Sergio Etchegoyen, Ministro-Chefe da Secretaria de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,8,12,16:30,"Henrique Meirelles, Ministro da Fazenda, Dyogo Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão e Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da Presidência da República","
Palácio do Planalto",,
2017,8,12,18:00,"Torquato Jardim, Ministro da Justiça e Segurança Pública","
Palácio do Planalto",,
2017,8,14,10:00,"Henrique Meirelles, Ministro da Fazenda; Fernando Coelho Filho, Ministro de Minas e Energia; Dyogo Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão; Moreira Franco, Ministro-Chefe da Secretaria-Geral da Presidência da República; Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da Presidência da República; Sergio Etchegoyen, Ministro-Chefe da Secretaria de Segurança Institucional da Presidência da República e Wilson Ferreira Junior, Presidente da Eletrobras","
Palácio do Planalto ",,
2017,8,14,12:00,"Grace Mendonça, Advogada-Geral da União, e Eliseu Padilha, Ministro-chefe da Casa Civil","
Palácio do Planalto",,
2017,8,14,14:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado ","
Palácio do Planalto ",,
2017,8,14,14:30,Deputado Arthur Maia (PPS/BA),"
Palácio do Planalto ",,
2017,8,14,15:00,"Henrique Meirelles, Ministro da Fazenda; Dyogo Oliveira, Ministro do Planejamento, Desenvolvimento e Gestão, e Moreira Franco, Ministro da Secretaria-Geral da Presidência da República","
Palácio do Planalto ",,
2017,8,14,17:00,Cerimônia de apresentação dos Oficiais-Generais promovidos,"
Palácio do Planalto ",,
2017,8,14,18:30,Hussein Kalout - Secretário de Assuntos Estratégicos da Secretaria-Geral da Presidência da República,"
Palácio do Planalto",,
2017,8,14,19:00,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República, e Antônio Carlos Magalhães Neto, prefeito de Salvador/BA","
Palácio do Planalto",,
2017,8,15,10:00,Foto com membros do Conselho Nacional da Juventude,"
Palácio do Planalto",,
2017,8,15,11:00,"Maurício Quintella, ministro de Estado dos Transportes, Portos e Aviação Civil, Senador Davi Alcolumbre, vice-líder do Governo e líder da Bancada do Amapá","
Palácio do Planalto",,
2017,8,15,12:00,"Pedro Parente, Presidente da Petrobras","
Palácio do Planalto",,
2017,8,15,12:30,"Senador Eunício Oliveira, presidente do Senado Federal, e Senador Roberto Rocha (PSB/MA)","
Palácio do Planalto",,
2017,8,15,14:00,"Denis Rosenfield, cientista político; João Martins, presidente do CNA; Carlos Bastide Horbach, chefe da Assessoria Jurídica da CNA, e Daniel Klüppel Carrara, secretário-executivo do SENAR","
Palácio do Planalto",,
2017,8,15,14:30,Deputado Pauderney Avelino (DEM/AM),"
Palácio do Planalto",,
2017,8,15,15:00,Senador Aécio Neves (PSDB/MG),"
Palácio do Planalto",,
2017,8,15,15:30,"Henrique Meirelles, Ministro de Estado da Fazenda; Dyogo Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão; e Senador Romero Jucá (PMDB/RR), líder do Governo no Senado","
Palácio do Planalto",,
2017,8,15,17:00,"Deputado Toninho Pinheiro (PP/MG), Deputado Darcísio Perondi (PMDB/RS) e Deputado Antônio Brito (PSD/BA)","
Palácio do Planalto",,
2017,8,15,17:30,Deputado Takayama (PSC/PR),"
Palácio do Planalto",,
2017,8,15,18:00,Deputado Luiz Carlos Hauly (PSDB/PR),"
Palácio do Planalto",,
2017,8,15,18:30,Deputada Cristiane Brasil (PTB/RJ),"
Palácio do Planalto ",,
2017,8,15,19:00,"Torquato Jardim, ministro da Justiça e Segurança Pública, e Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República","
Palácio do Planalto ",,
2017,8,15,19:30,"Torquato Jardim, Ministro da Justiça e Segurança Pública","
Palácio do Planalto ",,
2017,8,15,21:30,Senador José Maranhão (PMDB/PB),"
Palácio do Planalto ",,
2017,8,16,10:00,"Luiz Claudio Costa, presidente da Record TV","
Palácio do Planalto",,
2017,8,16,10:15,"Helder Barbalho, Ministro da Integração Nacional","
Palácio do Planalto ",,
2017,8,16,10:30,"Ernesto Lozardo, Presidente do IPEA","
Palácio do Planalto",,
2017,8,16,10:45,Deputado Carlos Marun (PMDB/MS),"
Palácio do Planalto",,
2017,8,16,11:00,Cerimônia de Assinatura do Decreto que Reconhece os Supermercados como Atividade Essencial,"
Palácio do Planalto ",,
2017,8,16,12:00,Deputado Darcísio Perondi (PMDB/RS) e Deputado Antônio Brito (PSD/BA),"
Palácio do Planalto ",,
2017,8,16,12:20,"Foto com representantes da Confederação Nacional da Saúde, da Confederação das Santas Casas e Hospitais Filantrópicos do Brasil e de 27 grandes hospitais filantrópicos","
Palácio do Planalto",,
2017,8,16,15:00,Abertura Oficial da 18ª Conferência Anual Santander,"
São Paulo/SP",,
2017,8,17,12:25,"Maurício Quintella, Ministro de Estado dos Transportes, Portos e Aviação Civil; Coronel Renato Newton Ramlow, secretário nacional de Proteção e Defesa Civil do Ministério da Integração Nacional, e Rui Palmeira, Prefeito de Maceió/AL","
Base Aérea de Brasília",,
2017,8,17,13:30,"Moreira Franco, ministro-chefe da Secretaria-Geral da Presidência da República; Antônio Imbassahy, Ministro-Chefe da Secretaria de Governo da Presidência da República; e Rodrigo Maia (DEM/RJ), presidente da Câmara dos Deputados","
Palácio do Planalto",,
2017,8,17,15:00,"Foto com Deputado Mauro Pereira (PMDB/RS), Daniel Kieling, Deputado Tiago Simon (PMDB/RS), Coordenador Político, Evandro Moschem, Vice-Prefeito de Gramado/RS, Humberto Tomé, Presidente da Câmara de Indústria e Comércio de Caxias do Sul/RS, Itacir Pedro Pozza, Presidente da Vinícola Aurora, Marcos André Aguzzolli, Prefeito de São Francisco de Paula/RS, Rafael Castelo Costa, Secretário de Cultura, Turismo e Esporte de São Francisco de Paula/RS, Roberto Mônaco Lopes, Secretário de Planejamento e Gestão Prefeitura de São Francisco de Paula/RS","
Palácio do Planalto",,
2017,8,17,15:30,"Deputado Felipe Maia (DEM/RN), coordenador da Bancada do Rio Grande do Norte; Senador José Agripino Maia (DEM/RN) e Bancada do Rio Grande do Norte","
Palácio do Planalto",,
2017,8,17,17:00,Deputado Professor Victorio Galli (PSC/MT),"
Palácio do Planalto",,
2017,8,17,17:20,Deputado Carlos Marun (PMDB/MS) e Deputado Baleia Rossi (PMDB/SP),"
Palácio do Planalto",,
2017,8,17,17:40,"Senador Raimundo Lira, Líder do PMDB no Senado Federal","
Palácio do Planalto",,
2017,8,17,19:00,Deputado Júlio Cesar (PSD/PI),"
Palácio do Planalto",,
2017,8,17,19:20,"Gilberto Kassab, Ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações","
Palácio do Planalto",,
2017,8,17,19:40,"Ministra Grace Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,8,18,10:00,Despachos internos,,,
2017,8,18,12:30,Senador Acir Gurgacz (PDT/RO),"
Palácio do Planalto",,
2017,8,18,13:00,"Aloysio Nunes Ferreira, Ministro de Esado das Relações Exteriores; Moreira Franco, Ministro da Secretaria-Geral da Presidência da República; Antonio Imbassahy, Ministro da Secretaria de Governo","
Palácio do Planalto",,
2017,8,18,14:30,"Henrique de Campos Meirelles, Ministro de Estado da Fazenda; Dyogo Henrique de Oliveira, Ministro de Estado do Planejamento, Desenvolvimento e Gestão; Eduardo Refinetti Guardia, Secretário-Executivo do Ministério da Fazenda; Paulo Ricardo de Souza Cardoso, Secretário-Adjunto da Receita Federal do Brasil; Mansueto Facundo de Almeida Júnior, Secretário de Acompanhamento Econômico MF; e Deputado Luiz Carlos Hauly (PSDB/PR)","
Palácio do Planalto",,
2017,8,21,10:00,"Cerimônia oficial de chegada do presidente do Paraguai, Horacio Cartes","
Palácio do Planalto ",,
2017,8,21,13:00,"Almoço oferecido ao presidente do Paraguai, Horacio Cartes","
Palácio Itamaraty",,
2017,8,21,15:30,"Ministro Ilan Goldfajn, presidente do Banco Central","
Palácio do Planalto ",,
2017,8,21,16:00,"Ministro Emmanoel Pereira, vice-presidente do Tribunal Superior do Trabalho","
Palácio do Planalto",,
2017,8,21,16:30,"Tião Viana, governador do Acre","
Palácio do Planalto ",,
2017,8,21,17:00,"João Augusto Ribeiro Nardes, ministro do Tribunal de Contas da União","
Palácio do Planalto",,
2017,8,21,19:00,"Foto com Antonio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República, Antônio Lomes e Tânia Lomes","
Palácio do Planalto",,
2017,8,21,19:30,"Eduardo Eugenio Gouveia Vieira, presidente da Firjan","
Palácio do Planalto",,
2017,8,21,20:00,"Deputado André Moura (PSC/SE), líder do governo no Congresso Nacional; Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,22,09:30,"Luislinda Valois, Ministra de Estado dos Direitos Humanos","
Palácio do Planalto",,
2017,8,22,10:00,"Deputado Marcus Pestana (PSDB/MG) e Bruno Siqueira, prefeito de Juiz de Fora/MG","
Palácio do Planalto",,
2017,8,22,10:30,"Deputado Baleia Rossi, líder do PMDB e Deputado Fábio Reis (PMDB/SE), vice-líder do PMDB","
Palácio do Planalto",,
2017,8,22,11:30,Deputado Vinícius Gurgel (PR/AP),"
Palácio do Planalto",,
2017,8,22,11:50,Deputado Tenente Lúcio (PSB/MG),"
Palácio do Planalto",,
2017,8,22,12:00,"Henrique Meirelles, Ministro de Estado da Fazenda","
Palácio do Planalto",,
2017,8,22,12:30,Deputado Luís Tibé (PTdoB/MG),"
Palácio do Planalto",,
2017,8,22,13:00,"Deputado Rômulo Gouveia (PSD/PB), Quarto Secretário da mesa Diretora da Câmara dos Deputados, e Jarbas Melo, prefeito de Pedra Lavrada/PB","
Palácio do Planalto",,
2017,8,22,15:00,"Sérgio Sá Leitão, Ministro de Estado da Cultura","
Palácio do Planalto",,
2017,8,22,15:30,Deputado Paulo Maluf (PP/SP),"
Palácio do Planalto",,
2017,8,22,16:00,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado; senador Flexa Ribeiro (PSDB/PA), vice-líder do Governo no Senado; Rubens Ometto Silveira Mello, presidente do Conselho de Administração do Grupo Cosan; Henrique de Bastos Malta, diretor da Cosan; e Luís Henrique Guimarães, CEO da Raizen","
Palácio do Planalto ",,
2017,8,22,16:30,Deputado Marcos Reátegui (PSD/AP),"
Palácio do Planalto ",,
2017,8,22,17:00,Senador Airton Sandoval (PMDB/SP),"
Palácio do Planalto",,
2017,8,22,18:00,Cerimônia de Abertura do 28º Congresso Aço Brasil,"
Brasília/DF",,
2017,8,22,19:00,"Dyogo Oliveira, ministro do Planejamento Desenvolvimento e Gestão","
Palácio do Jaburu",,
2017,8,23,10:00,"Roberto Azevedo, diretor-geral da OMC","
Palácio do Planalto ",,
2017,8,23,10:30,"Senador Vicentinho Alves (PR/TO), líder do Partido no Senado Federal e Coordenador da Bancada do Tocantins","
Palácio do Planalto ",,
2017,8,23,11:00,Cerimônia de Lançamento do Programa BNDES GIRO,"
Palácio do Planalto ",,
2017,8,23,12:00,"Sarney Filho, ministro do Meio Ambiente e Deputado Roberto de Lucena (PV/SP)","
Palácio do Planalto ",,
2017,8,23,13:00,"Gilmar Mendes, ministro do Supremo Tribunal Federal e Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da República","
Palácio do Planalto",,
2017,8,23,14:30,3ª Reunião do Conselho do Programa de Parcerias de Investimentos (PPI),"
Palácio do Planalto ",,
2017,8,23,16:00,Senador Benedito de Lira (PP/AL),"
Palácio do Planalto ",,
2017,8,23,16:30,"Ministra Grace Mendonça, Advogada-Geral da União - AGU","
Palácio do Planalto",,
2017,8,23,17:00,"Senador Paulo Bauer (PSDB/SC), líder do PSDB no Senado","
Palácio do Planalto ",,
2017,8,23,17:30,"João Raimundo Colombo, governador do Estado de Santa Catarina","
Palácio do Planalto ",,
2017,8,23,18:00,"Pedro Taques, governador do Mato Grosso e deputado Nilson Leitão (PSDB/MT)","
Palácio do Planalto ",,
2017,8,23,18:30,"Henrique Meirelles, ministro de Estado da Fazenda; Ministra Grace Maria Fernandes Mendonça, Advogada-Geral da União – AGU e João Pinto Rabelo, Diretor de Governo do Banco do Brasil","
Palácio do Planalto",,
2017,8,23,19:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Dyogo de Oliveira, ministro do Planejamento, Desenvolvimento e Gestão; Gilberto Kassab, ministro da Ciência, Tecnologia, Inovações e Comunicações; Moreira Franco, ministro-chefe da Secretaria Geral da Presidência da         República; Guilherme Campos, presidente dos Correios; Emmanoel Pereira, ministro vice-presidente do Tribunal Superior do Trabalho; Elton Zacarias, secretário-executivo do Ministério da Ciência, Tecnologia, Inovações e Comunicações","
Palácio do Planalto ",,
2017,8,23,19:20,"Senador Romero Jucá (PMDB/RR), líder do Governo no Senado e Deputado Baleia Rossi (PMDB/SP), líder do PMDB na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,23,19:40,"Deputada Cristiane Brasil (PTB/RJ) e Roberto Jefferson, presidente nacional do PTB","
Palácio do Planalto",,
2017,8,23,20:00,"Eliseu Padilha, ministro-chefe da Casa Civil da Presidência da República; Henrique Meirelles, ministro de Estado da Fazenda; Antônio Imbassahy, ministro-chefe da Secretaria de Governo da Presidência da República;  Deputado Benito Gama (PTB/BA); Deputado Claudio Cajado (DEM/BA); Deputado Elmar Nascimento (DEM/BA); Deputado Jose Carlos Aleluia (DEM/BA); Deputado Paulo Azi (DEM/BA); Deputado Pastor Luciano Braga         (PRB/BA)         ","
Palácio do Planalto",,
2017,8,23,20:30,Deputado Marco Antônio Cabral (PMDB/RJ),"
Palácio do Planalto",,
2017,8,23,20:45,Deputado José Priante (PMDB/PA) e Deputado Altineu Côrtes (PMDB/RJ),"
Palácio do Planalto",,
2017,8,23,21:00,Deputado Ricardo Izar (PP/SP) e Deputada Simone Morgado (PMDB/PA),"
Palácio do Planalto",,
2017,8,23,21:15,Deputada Bruna Furlan (PSDB/SP) e Deputada Soraya Santos (PMDB/RJ),"
Palácio do Planalto",,
2017,8,23,21:30,"Deputado Daniel Vilela (PMDB/GO), Vice-Líder do PMDB na Câmara dos Deputados","
Palácio do Planalto",,
2017,8,24,09:00,"Mendonça Filho, Ministro de Estado da Educação","
Palácio do Planalto",,
2017,8,24,09:30,Assinatura de Termo de Compromisso para Liberação de Recursos para o Aeroporto de Ribeirão Preto/SP,"
Palácio do Planalto",,
2017,8,24,11:45,"Deputado Efraim Filho (DEM/PB) e Líder dos Democratas e Efraim Moraes, Secretário Chefe da Casa Civil do Estado da Paraíba","
Palácio do Planalto",,
2017,8,24,12:30,Deputado João Rodrigues (PSD/SC); Deputado João Paulo Kleinubing (PSD/SC) e Deputado Cesar Souza (PSD/SC),"
Palácio do Planalto",,
2017,8,24,13:00,"Deputado Wilson Filho (PTS/PB) e Wilson Santiago, ex-senador","
Palácio do Planalto",,
2017,8,24,13:30,"Deputado Carlos Melles (DEM/MG); Ailton Costa Faria, Prefeito de Pimenta; Custódio Ribeiro Garcia, Prefeito de São Pedro da União; Denise Neves, Prefeita de Pratápolis; Edvaldo Belinelli, Prefeito de llicínea; Godofredo José Caldeira Reis, Prefeito de Carmo da Cachoeira; lsa Menezes, Prefeita de Nepomuceno; Luiz Cesar Guilherme, Prefeito de Capetinga; Luiz Fernando, Prefeito de Campanha; Luiz Geraldo, Ex-prefeito de Arapoangas; Nei André Freire, Prefeito de Bom Jesus da Penha; Roldáo de Faria Machado, Prefeito de São Roque de Minas; Romeu Fantinel, Secretário de Agricultura e Meio Ambiente de Cacequi; Samuel Alves de Matos, Prefeito de Vargem Bonita; Walquer Américo Oliveira, Prefeito de São Sebastião do Paraiso; Yure Vaz de Oliveira, Prefeito de Carmo de Minas, e Zé da Capituva, Prefeito de Bandeira do Sul","
Palácio do Planalto",,
2017,8,24,14:00,"Senador Eunício Oliveira, presidente do Senado Federal, e Gilmar Mendes, ministro do Supremo Tribunal Federal","
Palácio do Planalto",,
2017,8,24,15:00,Deputado Paulo Freire (PR/SP),"
Palácio do Planalto",,
2017,8,24,15:30,Deputado Luiz Nishimori (PR/PR),"
Palácio do Planalto",,
2017,8,24,16:00,Deputado Carlos Bezerra (PMDB/MT),"
Palácio do Planalto",,
2017,8,24,17:00,Deputado Paes Landim (PTB/PI),"
Palácio do Planalto",,
2017,8,24,17:30,"Deputado Cleber Verde (PRB/MA), Líder do PRB na Câmara dos Deputados e Deputada Rosângela Gomes (PRB/RJ)","
Palácio do Planalto",,
2017,8,24,18:00,Deputado Aníbal Gomes (PMDB/CE) e Deputado João Carlos Bacelar (PR/BA),"
Palácio do Planalto",,
2017,8,24,18:20,"José Sarney, ex-presidente da República","
Palácio do Planalto",,
2017,8,24,18:40,Senador José Serra (PSDB/SP),"
Palácio do Planalto",,
2017,8,24,19:30,"Raul Jungmann, ministro de Estado da Defesa e Sergio Etchegoyen, ministro-chefe da Secretaria de Segurança Institucional da Presidência da República","
Palácio do Planalto",,
2017,8,25,15:00,"Carlos Zarlenga, presidente da GM no Mercosul; Marcos Munhoz, vice-presidente da GM Motors; e Ricardo Santiago, diretor de Relações Governamentais da GM Mercosul","
São Paulo/SP",,
2017,8,25,17:30,Senador Ciro Nogueira (PP/PI),"
São Paulo/SP",,
2017,8,28,10:30,"Deputado Rodrigo Maia, presidente da Câmara do Deputados; Deputado André Fufuca (PP/MA); Deputado André Moura (PSC/SE), líder do governo no Congresso; Deputado Aguinaldo Ribeiro (PP/PB), líder do governo na Câmara dos Deputados; Deputado Paulo Pereira (SD/SP); João Carlos, Secretário Geral da Força Sindical","
Palácio do Planalto",,
2017,8,28,11:00,Cerimônia de Lançamento do Programa Nacional de Voluntariado,"
Palácio do Planalto ",,
2017,8,28,12:00,"Sarney Filho, ministro de Estado do Meio Ambiente","
Palácio do Planalto",,
2017,8,28,12:30,"Henrique Meirelles, ministro de Estado da Fazenda","
Palácio do Planalto",,
2017,8,28,14:30,"Gilberto Kassab, ministro de Estado da Ciência, Tecnologia, Inovações e Comunicações","
Palácio do Planalto",,
2017,8,28,15:30,Reunião Ministerial,"
Palácio do Planalto",,
2017,8,28,17:30,"Mendonça Filho, ministro de Estado da Educação","
Palácio do Planalto",,
2017,8,28,18:00,"Senador Omar Aziz (PSD/AM), líder do Partido no Senado; Amazonino Mendes, Governador do Amazonas; Deputado Silas Câmara (PRB/AM); Deputado Hissa Abrahão (PDT/AM); Deputado Pauderney Avelino (DEM/AM)","
Palácio do Planalto",,
2017,8,28,19:00,"Senador Raimundo Lira, líder do PMDB no Senado Federal","
Palácio do Planalto ",,
2017,8,28,19:30,"Dyogo Oliveira, ministro do Planejamento Desenvolvimento e Gestão","
Palácio do Planalto ",,
